pattern_id,predicate,sup,card_class,pr_quartile,question,answer
P1,author,19810,few,Q4,What books have Philip Roth written?,"The Anatomy Lesson (Roth novel), Goodbye, Columbus, Zuckerman Unbound, Portnoy's Complaint, A Philip Roth Reader, The Humbling, The Plot Against America, Indignation (novel), The Professor of Desire, Shop Talk, When She Was Good, Patrimony: A True Story, The Ghost Writer, American Pastoral, My Life as a Man, The Great American Novel (Roth), The Counterlife, Letting Go (novel), The Dying Animal, Our Gang (novel), I Married a Communist, The Human Stain, The Breast, Sabbath's Theater, Deception (novel), Nemesis (Roth novel), Exit Ghost, Operation Shylock, Reading Myself and Others, Everyman (novel)"
P1,author,19810,few,Q4,What books have Jeffery Deaver written?,"Manhattan Is My Beat, Carte Blanche (novel), The Empty Chair, Death of a Blue Movie Star, The Twelfth Card, The Burning Wire, The Broken Window, The Bone Collector (novel), The Vanished Man, The Cold Moon, The Coffin Dancer, The Stone Monkey"
P1,author,19810,few,Q4,What books have Robin Hobb written?,"The Mad Ship, Ship of Magic, Assassin's Quest, Dragon Keeper, Shaman's Crossing, Ship of Destiny, Dragon Haven, Blood of Dragons, Fool's Assassin, The Gypsy (novel), Forest Mage, City of Dragons, Wizard of the Pigeons, Royal Assassin, Renegade's Magic, Fool's Quest, Assassin's Apprentice"
P1,author,19810,few,Q4,What books have V. C. Andrews written?,"Garden of Shadows, Secrets of the Morning, Midnight Whispers, Web of Dreams, Darkest Hour (Andrews novel), Seeds of Yesterday, If There Be Thorns, Twilight's Child, Flowers in the Attic, The Disciples, Dawn (Andrews novel), Petals on the Wind, My Sweet Audrina"
P1,author,19810,few,Q4,What books have Shel Silverstein written?,"Where the Sidewalk Ends (book), The Missing Piece (book), The Giving Tree, Lafcadio: The Lion Who Shot Back, Falling Up (book), A Light in the Attic"
P1,author,19810,few,Q4,What books have Anders Jacobsson and Sören Olsson written?,"Sagan om Sune, Berts vidare betraktelser, Familjen Anderssons sjuka jul, Berts bravader, Berts första betraktelser, Berts bekännelser, Sune och Svarta Mannen, Bert och brorsorna, Bert och Boysen, Berts dagbok, Berts bryderier, Bert och badbrudarna, Bert och bacillerna, Självklart, Sune, Sune börjar tvåan, Berts ytterligare betraktelser, Berts bekymmer"
P1,author,19810,few,Q4,What books have D. H. Lawrence written?,"Sons and Lovers, The White Peacock, Lady Chatterley's Lover, The Trespasser (novel), The Escaped Cock, Women in Love, The Plumed Serpent, Mr Noon, Studies in Classic American Literature, The Rainbow, The Lost Girl"
P1,author,19810,few,Q4,What books have Hugh Lofting written?,"Doctor Dolittle's Return, Doctor Dolittle in the Moon, Doctor Dolittle's Caravan, The Voyages of Doctor Dolittle, Doctor Dolittle's Puddleby Adventures, Doctor Dolittle and the Green Canary, Doctor Dolittle and the Secret Lake, The Story of Doctor Dolittle, Gub Gub's Book, Doctor Dolittle's Circus, Doctor Dolittle's Post Office, Doctor Dolittle's Garden, Doctor Dolittle's Zoo"
P1,author,19810,few,Q4,What books have George Eliot written?,"Middlemarch, Adam Bede, Romola, Felix Holt, the Radical, Scenes of Clerical Life, The Lifted Veil, Daniel Deronda, Silas Marner, Impressions of Theophrastus Such, The Mill on the Floss"
P1,author,19810,few,Q4,What books have Christine Feehan written?,"Dark Curse, Dark Dream, Dark Celebration, Dark Challenge, Dark Guardian (novel), Dark Fire (Feehan novel), Dark Secret (novel), Dark Possession, Lair of the Lion, Mind Game (novel), Dark Gold, Dark Demon, Dark Magic (novel), Dark Desire, Dark Destiny, Shadow Game (novel), Dark Prince, Night Game (novel)"
P1,author,19810,few,Q4,What books have Samuel R. Delany written?,"The Fall of the Towers, The Einstein Intersection, Heavenly Breakfast, Silent Interviews, Quark/1, Return to Nevèrÿon, The Jewels of Aptor, Equinox (novel), Dark Reflections, Babel-17, Through the Valley of the Nest of Spiders, Shorter Views, The Mad Man, Dhalgren, They Fly at Çiron, Tales of Nevèrÿon, Stars in My Pocket Like Grains of Sand, Quark/2, Captives of the Flame, Neveryóna, Aye, and Gomorrah, and other stories, The Ballad of Beta-2, Times Square Red, Times Square Blue, Triton (novel), Phallos (novella), The Motion of Light in Water, Longer Views, Flight from Nevèrÿon, Quark/4, Nebula Winners Thirteen, Nova (novel), City of a Thousand Suns, The Complete Nebula Award-Winning Fiction, The Towers of Toron, Distant Stars, Driftglass/Starshards, Hogg (novel), Driftglass, Atlantis: Three Tales, Empire Star, Quark/3"
P1,author,19810,few,Q4,What books have Robert Crais written?,"The First Rule, The Watchman (novel), Free Fall (Crais novel), Hostage (novel), Stalking the Angel, Sunset Express, The Last Detective (novel), L.A. Requiem, Chasing Darkness, Indigo Slam, Lullaby Town, Voodoo River, The Forgotten Man (novel), The Monkey's Raincoat, Demolition Angel"
P1,author,19810,few,Q4,What books have S. M. Stirling written?,"Babylon 5: Betrayals, Under the Yoke (Stirling novel), The Scourge of God (novel), The Rising (Stirling novel), Marching Through Georgia (novel), The Sky People, On the Oceans of Eternity, The Protector's War, The Sword of the Lady, The Sunrise Lands, The Peshawar Lancers, Against the Tide of Years, Island in the Sea of Time, Conquistador (novel), Drakas!, Drakon (novel), A Meeting at Corvallis, More Than Honor, Jimmy the Hand (novel), The Stone Dogs, In the Courts of the Crimson Kings, The Independent Command, Dies the Fire, The Privateer"
P1,author,19810,few,Q4,What books have Robin Cook (American novelist) written?,"Brain (novel), Fever (Cook novel), Outbreak (novel), Coma (novel), Shock (novel), Marker (novel), Sphinx (novel), Mindbend, Vital Signs (novel), Invasion (Cook novel), Acceptable Risk, Terminal (Cook novel), Blindsight (Cook novel), Abduction (novel), Godplayer, Harmful Intent, Mortal Fear (novel), Fatal Cure, Mutation (novel), Year of the Intern, Toxin (novel), Seizure (Cook novel)"
P1,author,19810,few,Q4,What books have Ian Irvine written?,"The Curse on the Chosen, Runcible Jones: The Buried City, Geomancer (Well of Echoes), Dark is the Moon, The Fate of the Children, The Tower on the Rift, The Way Between the Worlds, Thorn Castle, Tetrarch (novel), The Life Lottery, Terminator Gene, The Last Albatross, Scrutator, Torments of the Traitor, Runcible Jones: The Frozen Compass, The Destiny of the Dead, Runcible Jones: The Gate to Nowhere, Chimaera (Well of Echoes), A Shadow on the Glass"
P1,author,19810,few,Q4,What books have Douglas Adams written?,"The Restaurant at the End of the Universe, The Salmon of Doubt, Dirk Gently's Holistic Detective Agency, Life, the Universe and Everything, So Long, and Thanks for All the Fish, Mostly Harmless, The Long Dark Tea-Time of the Soul, The Hitchhiker's Guide to the Galaxy (novel), Douglas Adams's Guide to The Hitchhiker's Guide to the Galaxy, The Meaning of Liff, Last Chance to See  Last Chance to See  1"
P1,author,19810,few,Q4,What books have Hunter S. Thompson written?,"The Great Shark Hunt, The Rum Diary (novel), Fear and Loathing in Las Vegas, Fear and Loathing on the Campaign Trail '72, Songs of the Doomed, Hell's Angels: The Strange and Terrible Saga of the Outlaw Motorcycle Gangs, Generation of Swine, Fear and Loathing in America, The Curse of Lono, Better Than Sex (book)"
P1,author,19810,few,Q4,What books have Aldous Huxley written?,"Brave New World, The Doors of Perception, Time Must Have a Stop, Grey Eminence, The Perennial Philosophy, The Genius and the Goddess, Antic Hay, Ape and Essence, After Many a Summer, The Devils of Loudun, Science, Liberty and Peace, The Art of Seeing, Crome Yellow, Eyeless in Gaza (novel), Heaven and Hell (essay), Island (Huxley novel)"
P1,author,19810,few,Q4,What books have Henry James written?,"The Princess Casamassima, A Passionate Pilgrim, Roderick Hudson, Italian Hours, Partial Portraits, A Small Boy and Others, The Middle Years (book), The Awkward Age, In the Cage, The Sacred Fount, The Beast in the Jungle, The Tragic Muse, The Outcry, Daisy Miller, Confidence (novel), The Golden Bowl, The Aspern Papers, Washington Square (novel), Guy Domville, The Altar of the Dead, The Bostonians, The Wings of the Dove, Watch and Ward, The Turn of the Screw, The Other House, The Europeans, The American Scene, Hawthorne (book), Theatricals, William Wetmore Story and His Friends, Notes on Novelists, The Ivory Tower, Essays in London and Elsewhere, What Maisie Knew, Theatricals: Second Series, The Spoils of Poynton, Madame de Mauves, French Poets and Novelists, A London Life, Picture and Text, Notes of a Son and Brother, The American (novel), The Sense of the Past, The Portrait of a Lady, The Ambassadors, English Hours, A Little Tour in France, The Reverberator"
P1,author,19810,few,Q4,What books have Tracy Hickman written?,"Serpent Mage, The Magic of Krynn, Kender, Gully Dwarves, and Gnomes, Dragons of a Fallen Sun, Wayne of Gotham, The Hand of Chaos, Dragons of Autumn Twilight, Dragonlance Adventures, Fire Sea, Bones of the Dragon, Dragons of the Hourglass Mage, Elven Star, The Seventh Gate, Dragons of Summer Flame, Dragons of a Vanished Moon, Love and War (Dragonlance), The Second Generation, Dragons of the Dwarven Depths, Test of the Twins, Leaves from the Inn of the Last Home, The Immortals (Hickman novel), Dragon Wing, War of the Twins, Dragons of the Highlord Skies, XDM: X-Treme Dungeon Mastery, Dragons of Winter Night, Into the Labyrinth (novel)"
P1,author,19810,few,Q4,What books have Saul Bellow written?,"Herzog (novel), The Actual (novel), Seize the Day (novel), Henderson the Rain King, Humboldt's Gift, Ravelstein, The Adventures of Augie March, Dangling Man, The Dean's December, The Victim (novel), Mr. Sammler's Planet, More Die of Heartbreak, A Theft, The Bellarosa Connection"
P1,author,19810,few,Q4,What books have Lawrence Durrell written?,"The Alexandria Quartet, The Avignon Quintet, The Black Book (Durrell novel), Quinx, Bitter Lemons, Clea (novel), Panic Spring, Justine (Durrell novel), Livia (novel), Balthazar (novel), Monsieur (novel), Constance (novel), Mountolive, Pied Piper of Lovers, Sebastian (Durrell novel), The Revolt of Aphrodite"
P1,author,19810,few,Q4,What books have Erick Wujcik written?,"Transdimensional Teenage Mutant Ninja Turtles, Teenage Mutant Ninja Turtles & Other Strangeness  Teenage Mutant Ninja Turtles & Other Strangeness  1, After the Bomb (game)  After the Bomb 2nd edition  1, Mutants of the Yucatan, Mutants Down Under, Teenage Mutant Ninja Turtles Guide to the Universe, After the Bomb (game)  After the Bomb 1st edition  1, Road Hogs"
P1,author,19810,few,Q4,What books have Thomas Mann written?,"The Magic Mountain, Confessions of Felix Krull, The Black Swan (Mann novel), Lotte in Weimar: The Beloved Returns, The Holy Sinner, The Tables of the Law, Disorder and Early Sorrow, Tonio Kröger, Listen, Germany!, Buddenbrooks, Tristan (novella), Death in Venice, Joseph and His Brothers"
P1,author,19810,few,Q4,What books have Philippa Gregory written?,"The Constant Princess, The White Princess, The Virgin's Lover, The Other Boleyn Girl, Wideacre, The Lady of the Rivers, The Kingmaker's Daughter, The Women of the Cousins' War, The Queen's Fool, The Red Queen (novel), The King's Curse, The Little House (novel), The White Queen (novel), The Other Queen, The Boleyn Inheritance, The Taming of the Queen"
P1,author,19810,few,Q4,What books have Jim Butcher written?,"Furies of Calderon, Dead Beat (The Dresden Files), Skin Game (The Dresden Files), Small Favor, Princeps' Fury, Turn Coat, Storm Front (The Dresden Files), Ghost Story (The Dresden Files), First Lord's Fury, Fool Moon (The Dresden Files), Academ's Fury, Captain's Fury, Proven Guilty (The Dresden Files), The Dresden Files, Welcome to the Jungle (comics), Cursor's Fury, Death Masks, Mean Streets (anthology), Spider-Man: The Darkest Hours, White Night (The Dresden Files), Summer Knight, Changes (The Dresden Files), Blood Rites (The Dresden Files), The Dresden Files short fiction, Grave Peril (The Dresden Files), Cold Days"
P1,author,19810,few,Q4,What books have Clive Barker written?,"The Hellbound Heart, Everville, Books of Blood, Absolute Midnight, Sacrament (novel), Cabal (novella), Imajica, Mr. Maximillian Bacchus and His Travelling Circus, Abarat, The Great and Secret Show, Weaveworld, Days of Magic, Nights of War, Mister B. Gone, The Scarlet Gospels, The Thief of Always"
P1,author,19810,few,Q4,What books have Kurt Vonnegut written?,"Deadeye Dick, Palm Sunday (book), Wampeters, Foma and Granfalloons, God Bless You, Mr. Rosewater, Bagombo Snuff Box, Breakfast of Champions, Jailbird, Hocus Pocus (novel), God Bless You, Dr. Kevorkian, Player Piano (novel), Slaughterhouse-Five, Armageddon in Retrospect, Sucker's Portfolio, Look at the Birdie, Galápagos (novel), Timequake, The Sirens of Titan, Mother Night, While Mortals Sleep (book), Slapstick (novel), A Man Without a Country, Cat's Cradle, Bluebeard (Vonnegut novel), Canary in a Cathouse, Welcome to the Monkey House"
P1,author,19810,few,Q4,What books have Jorge Luis Borges written?,"Labyrinths, Book of Imaginary Beings, The Aleph (short story collection), Ficciones, Shakespeare's Memory (book), Historia de la eternidad, The Book of Sand (book), Deutsches Requiem (short story), A Universal History of Infamy"
P1,author,19810,few,Q4,What books have Henry Miller written?,"Tropic of Cancer (novel), Tropic of Capricorn (novel), Big Sur and the Oranges of Hieronymus Bosch, Moloch: or, This Gentile World, Black Spring (novel), The Colossus of Maroussi, Quiet Days in Clichy (novel), The Rosy Crucifixion, Aller Retour New York"
P1,author,19810,few,Q4,What books have Lois McMaster Bujold written?,"A Civil Campaign, Barrayar, Gentleman Jole and the Red Queen, Horizon (novel), Brothers in Arms (Bujold novel), Shards of Honor, Memory (Bujold novel), Falling Free, Cetaganda, Diplomatic Immunity (novel), Mirror Dance, The Spirit Ring, Komarr, The Curse of Chalion, Passage (Bujold novel), Captain Vorpatril's Alliance, The Warrior's Apprentice, Legacy (Bujold novel), Cryoburn, Beguilement, Paladin of Souls, The Hallowed Hunt, Ethan of Athos, The Vor Game"
P1,author,19810,few,Q4,What books have Kathy Reichs written?,"Monday Mourning, Deadly Decisions, Cross Bones (novel), Bones Are Forever, Déjà Dead, Seizure (Reichs novel), Death du Jour, Break No Bones, Bones to Ashes, Fatal Voyage, Flash and Bones, 206 Bones, Devil Bones, Bare Bones (novel), Spider Bones, Exposure (Reichs novel), Code (novel), Virals (novel), Grave Secrets"
P1,author,19810,few,Q4,What books have Simon Scarrow written?,"The Eagle's Conquest, The Eagle's Prophecy, The Legion (novel), The Eagle's Prey, The Gladiator (Scarrow novel), Under the Eagle, The Eagle in the Sand, Centurion (novel), Young Bloods (novel), The Generals (novel), When the Eagle Hunts, Gladiator: Fight for Freedom, Gladiator: Street Fighter, The Eagle and the Wolves, Gladiator: Son of Spartacus, The Fields of Death, Praetorian (novel), Fire and Sword (novel)"
P1,author,19810,few,Q4,What books have Michael Connelly written?,"The Black Box (novel), City of Bones (Connelly novel), Chasing the Dime, Angels Flight (novel), The Fifth Witness, The Black Ice, The Concrete Blonde, Echo Park (novel), The Overlook, Trunk Music (novel), The Drop (Connelly novel), The Reversal, The Poet (novel), The Last Coyote, The Brass Verdict, The Gods of Guilt, The Narrows (Connelly novel), The Lincoln Lawyer, Void Moon, The Closers, A Darkness More Than Night, Lost Light, Nine Dragons (novel), The Scarecrow (Connelly novel), The Burning Room, Blood Work (novel), The Black Echo"
