pattern_id,predicate,sup,card_class,pr_quartile,question,answer
P8,author,4612,single,Q1,What television show did Deepak Raj Giri author?,Tito Satya
P8,author,4612,single,Q1,What television show did Madeleine Sami author?,Super City (TV series)
P8,author,4612,single,Q1,What television show did Mauricio Kleiff author?,Los Beverly de Peralvillo
P8,author,4612,single,Q1,What television show did Anthony Drazan author?,E.D.N.Y. (film)
P8,author,4612,single,Q1,What television show did John Davie author?,Eckhart (TV series)
P8,author,4612,single,Q1,What television show did Anne Howard Bailey author?,Appointment with Adventure
P8,author,4612,single,Q1,What television show did Peter Kosminsky author?,The Promise (2011 TV serial)
P8,author,4612,single,Q1,What television show did Richard Schlesinger (filmmaker) author?,Djihad (TV series)
P8,author,4612,single,Q1,What television show did Lubomír Beneš author?,Pat & Mat
P8,author,4612,single,Q1,What television show did Vladimír Jiránek author?,Pat & Mat
P8,author,4612,single,Q1,What television show did Walter Williams (comedian filmmaker) author?,Ohh Nooo! Mr. Bill Presents
P8,author,4612,single,Q1,What television show did Michael Voysey author?,Persuasion (1960 TV series)
P8,author,4612,single,Q1,What television show did Ángel Aranda author?,El ángel de Budapest
P8,author,4612,single,Q1,What television show did Þráinn Bertelsson author?,Sigla himinfley
P8,author,4612,single,Q1,What television show did Adela Rogers St. Johns author?,Final Verdict
P8,author,4612,single,Q1,What television show did Bernhard Sinkel author?,Väter und Söhne – Eine deutsche Tragödie
P8,author,4612,single,Q1,What television show did Yigal Mossinson author?,Hasamba 3G
P8,author,4612,single,Q1,What television show did Stephen Lowe (playwright) author?,Scarlet and Black (TV series)
P8,author,4612,single,Q1,What television show did David Freedman author?,The First Snow of Winter
P8,author,4612,single,Q1,What television show did Affion Crockett author?,In the Flow with Affion Crockett
P8,author,4612,single,Q1,What television show did Leo Allen author?,Jon Benjamin Has a Van
P8,author,4612,single,Q1,What television show did Sally McKenzie author?,Actingclassof1977.com
P8,author,4612,single,Q1,What television show did Brad Neely author?,"China, IL"
P8,author,4612,single,Q1,What television show did Matt Watts author?,Michael: Tuesdays and Thursdays
P8,author,4612,single,Q1,What television show did John Carl Buechler author?,The Eden Formula
P8,author,4612,single,Q1,What television show did Brad Bell (producer) author?,Husbands (TV series)
P8,author,4612,single,Q1,What television show did Sally Dexter author?,Sugartown (TV series)
P8,author,4612,single,Q1,What television show did Julie Rutterford author?,Trollied
P8,author,4612,single,Q1,What television show did Ben Charles Edwards author?,Trollied
P8,author,4612,single,Q1,What television show did Steven R. Monroe author?,Mongolian Death Worm (film)
P8,author,4612,single,Q1,What television show did John McGreevey author?,Murder in Texas
P8,author,4612,single,Q1,What television show did Alastair Swinnerton author?,The Wombles (1996 TV series)
P8,author,4612,single,Q1,What television show did Burak Aksak author?,Leyla ile Mecnun
P8,author,4612,single,Q1,What television show did Steff Gruber author?,Secret Moments
P8,author,4612,single,Q1,What television show did Alexander Sokurov author?,The Dialogues with Solzhenitsyn
P8,author,4612,single,Q1,What television show did Moura Budberg author?,The Three Sisters (1970 TV drama)
P8,author,4612,single,Q1,What television show did Nigel Paterson author?,Planet Dinosaur
P8,author,4612,single,Q1,What television show did Ilmar Raag author?,August 1991 (film)
P8,author,4612,single,Q1,What television show did Tom MacRae author?,Threesome (TV series)
P8,author,4612,single,Q1,What television show did Juan Carlos Pérez author?,O todos en la cama
P8,author,4612,single,Q1,What television show did João Ubaldo Ribeiro author?,O Sorriso do Lagarto
P8,author,4612,single,Q1,What television show did Anna Quindlen author?,Blessings (film)
P8,author,4612,single,Q1,What television show did Sebastián Borensztein author?,El garante
P8,author,4612,single,Q1,What television show did Cecil Bødker author?,Silas (TV series)
P8,author,4612,single,Q1,What television show did Marshall Jay Kaplan author?,Instant Cash
P8,author,4612,single,Q1,What television show did Michelle Terry author?,The Café (TV series)
P8,author,4612,single,Q2,What television show did Lucy Gannon author?,Servants (TV series)
P8,author,4612,single,Q2,What television show did Fatima Surayya Bajia author?,Ana (TV series)
P8,author,4612,single,Q2,What television show did Michael Wynne (playwright) author?,Being Eileen
P8,author,4612,single,Q2,What television show did C. A. Lejeune author?,Sherlock Holmes (1951 TV series)
P8,author,4612,single,Q2,What television show did Nick Vincent Murphy author?,Moone Boy
P8,author,4612,single,Q2,What television show did Lualhati Bautista author?,5 Girls and a Dad
P8,author,4612,single,Q2,What television show did Rachid Bouchareb author?,Just like a Woman (2012 film)
P8,author,4612,single,Q2,What television show did Andrey Kavun author?,Sherlock Holmes (2013 TV series)
P8,author,4612,single,Q2,What television show did Mark Cousins (film critic) author?,The Story of Film: An Odyssey
P8,author,4612,single,Q2,What television show did Gil Courtemanche author?,Moi et l'autre
P8,author,4612,single,Q2,What television show did Ge Hong author?,Trail of the Everlasting Hero
P8,author,4612,single,Q2,What television show did Doris Miles Disney author?,Betrayal (1974 film)
P8,author,4612,single,Q2,What television show did Lorna Watson author?,Watson & Oliver
P8,author,4612,single,Q2,What television show did Benjamin Partridge author?,It's Your Round
P8,author,4612,single,Q2,What television show did Dori Sanders author?,Clover (film)
P8,author,4612,single,Q2,What television show did Fan Vavřincová author?,Taková normální rodinka
P8,author,4612,single,Q2,What television show did David New author?,Canadian Made
P8,author,4612,single,Q2,What television show did Chloe Moss author?,Switch (UK TV series)
P8,author,4612,single,Q2,What television show did Peter Birro author?,How Soon Is Now? (TV serial)
P8,author,4612,single,Q2,What television show did Mary Beard (classicist) author?,Meet the Romans with Mary Beard
P8,author,4612,single,Q2,What television show did Shweta Bhardwaj author?,Phir Subah Hogi (TV series)
P8,author,4612,single,Q2,What television show did Richard Dinnick author?,Tree Fu Tom
P8,author,4612,single,Q2,What television show did Bernard Devlin (director) author?,Les brûlés
P8,author,4612,single,Q2,What television show did Roger Lemelin author?,The Town Above
P8,author,4612,single,Q2,What television show did Tim Long author?,Crash Canyon
P8,author,4612,single,Q2,What television show did Heather Rutman author?,The Girl's Guide to Depravity
P8,author,4612,single,Q2,What television show did Robert Kimmel Smith author?,Jane's House
P8,author,4612,single,Q2,What television show did Nina Companeez author?,À la recherche du temps perdu (film)
P8,author,4612,single,Q2,What television show did Kyan Khojandi author?,Bref
P8,author,4612,single,Q2,What television show did Daniel Maier author?,A Touch of Cloth
P8,author,4612,single,Q2,What television show did James Orr (filmmaker) author?,The Night Before the Night Before Christmas
P8,author,4612,single,Q2,What television show did William Rowley author?,The Changeling (TV drama)
P8,author,4612,single,Q2,What television show did Juha Jokela author?,Pulkkinen (TV series)
P8,author,4612,single,Q2,What television show did Charles Gary Allison author?,The First Olympics: Athens 1896
P8,author,4612,single,Q2,What television show did Guy Branum author?,Totally Biased with W. Kamau Bell
P8,author,4612,single,Q2,What television show did John Cabrera author?,H+: The Digital Series
P8,author,4612,single,Q2,What television show did Dick Wimmer author?,Million Dollar Infield
P8,author,4612,single,Q2,What television show did Ava Vidal author?,Gates (TV series)
P8,author,4612,single,Q2,What television show did Diane Redmond author?,Wide-Eye
P8,author,4612,single,Q2,What television show did Jason Cook (comedian) author?,Hebburn (TV series)
P8,author,4612,single,Q2,What television show did Robert Connolly author?,Underground: The Julian Assange Story
P8,author,4612,single,Q2,What television show did Suzanne Finstad author?,The Mystery of Natalie Wood
P8,author,4612,single,Q2,What television show did Blake Morrison author?,The Last Weekend (TV series)
P8,author,4612,single,Q2,What television show did Stuart Kenworthy author?,Canimals
P8,author,4612,single,Q2,What television show did David Belton author?,The Amish (film)
P8,author,4612,single,Q2,What television show did Brian Sack author?,The B.S. of A. with Brian Sack
P8,author,4612,single,Q2,What television show did Dina McPherson author?,Get Ace
P8,author,4612,single,Q2,What television show did Ellen Watson author?,Outrage (1998 film)
P8,author,4612,single,Q2,What television show did Maria João Mira author?,Doida Por Ti
P8,author,4612,single,Q2,What television show did Ken Saro-Wiwa author?,Basi and Company
P8,author,4612,single,Q2,What television show did Phillip Avalon author?,The Finder (film)
P8,author,4612,single,Q2,What television show did Waldemar Januszczak author?,The Dark Ages: An Age of Light
P8,author,4612,single,Q2,What television show did Levi David Addai author?,Youngers
P8,author,4612,single,Q2,What television show did Janet Varney author?,Neil's Puppet Dreams
P8,author,4612,single,Q2,What television show did Lawrence Mooney author?,It's a Date (TV series)
P8,author,4612,single,Q2,What television show did Murat Özyer author?,Cille (TV series)
P8,author,4612,single,Q2,What television show did Sybil Stockdale author?,In Love and War (1987 film)
P8,author,4612,single,Q2,What television show did Kent Anderson author?,Motorcycle Gang (1994 film)
P8,author,4612,single,Q2,What television show did Miranda Downes author?,Fields of Fire (miniseries)
P8,author,4612,single,Q2,What television show did Josh Saltzman author?,Rocket Monkeys
P8,author,4612,single,Q2,What television show did Kit Williamson author?,EastSiders
P8,author,4612,single,Q2,What television show did Steve Turner (writer) author?,Great Night Out
P8,author,4612,single,Q2,What television show did Ziauddin Sardar author?,The Life of Muhammad
P8,author,4612,single,Q2,What television show did Adeel Hashmi author?,Teen Bata Teen
P8,author,4612,single,Q2,What television show did Dominic Mitchell author?,In the Flesh (TV series)
P8,author,4612,single,Q2,What television show did Richard Hurst author?,Bluestone 42
P8,author,4612,single,Q2,What television show did Janina Ramirez author?,Chivalry and Betrayal: The Hundred Years' War
P8,author,4612,single,Q2,What television show did David Schmoeller author?,Puppet Master vs Demonic Toys
P8,author,4612,single,Q2,What television show did Tim Burstall author?,Sebastian the Fox
P8,author,4612,single,Q2,What television show did Jessi Klein author?,Inside Amy Schumer
P8,author,4612,single,Q2,What television show did Thierry Cassuto author?,ZANEWS
P8,author,4612,single,Q2,What television show did Shan Tianfang author?,Heroes in Sui and Tang Dynasties
P8,author,4612,single,Q2,What television show did Robert K. Tanenbaum author?,Badge of the Assassin
P8,author,4612,single,Q2,What television show did Réal Bossé author?,19-2
P8,author,4612,single,Q2,What television show did Andrew Cymek author?,Medium Raw: Night of the Wolf
P8,author,4612,single,Q2,What television show did Robert B. Powers author?,Codefellas
P8,author,4612,single,Q2,What television show did Peter Schreck author?,Whose Baby? (miniseries)
